(0.0, 0.0, -0.000164, 196.8542, 6.7456)
(0.14, -0.0, 0.000184, 0.0, 0.1007)
(0.14, -0.0, 0.000139, 0.0984, 0.1007)
(0.14, -0.0, -2e-06, 0.0984, 0.1007)
(0.14, -0.0, 1.1e-05, 0.0984, 0.1007)
(0.14, -0.0, 9e-05, 0.0984, 0.1007)
(0.14, -0.0, 0.00014, 0.0984, 0.1007)
(0.14, -0.0, 0.000139, 0.0984, 0.1007)
(0.14, -0.0, 7.9e-05, 0.0984, 0.1007)
(0.07, -0.07, -3.7e-05, 0.0984, 0.1007)
(0.14, -0.0, 7e-05, 0.0984, 0.1007)
(-0.07, -0.07, -0.000211, 0.0984, 0.0)
(0.07, -0.07, 4.3e-05, 0.0984, 0.0)
(0.14, -0.0, 0.000157, 0.0984, 0.0)
(0.07, -0.07, 3.6e-05, 0.0984, 0.1007)
(0.14, -0.0, 0.000127, 0.0984, 0.1007)
(0.14, -0.0, 9.1e-05, 0.0984, 0.0)
(0.14, -0.0, 0.000134, 0.0984, 0.1007)
(0.14, -0.0, 0.000116, 0.0984, 0.1007)
(0.14, -0.0, 0.000111, 0.0984, 0.1007)
(0.14, -0.0, 7.3e-05, 0.0984, 0.1007)
(0.14, -0.0, 0.000153, 0.0984, 0.1007)
(0.14, -0.0, 0.000113, 0.0984, 0.1007)
(0.14, -0.0, 0.000155, 0.0984, 0.1007)
(0.14, -0.0, 0.000131, 0.0984, 0.1007)
(0.14, -0.0, 0.000157, 0.0984, 0.1007)
(0.14, -0.0, 0.000161, 0.0984, 0.1007)
(0.14, -0.0, 0.000169, 0.0984, 0.1007)
(0.14, -0.0, 0.000176, 0.0984, 0.1007)
(0.14, -0.0, 0.000179, 0.0984, 0.1007)
(0.14, -0.0, 0.000184, 0.0984, 0.1007)
(0.14, -0.0, 0.000193, 0.0984, 0.1007)
(0.14, -0.0, 0.000198, 0.0984, 0.1007)
(0.14, -0.0, 0.000206, 0.0984, 0.1007)
(0.14, -0.0, 0.000217, 0.0984, 0.1007)
(0.14, -0.0, 0.000231, 0.0984, 0.1007)
(0.14, -0.0, 0.000233, 0.0984, 0.1007)
(0.14, -0.0, 0.000237, 0.0984, 0.1007)
(0.14, -0.0, -0.0, 0.0984, 0.1007)
(0.14, -0.0, -2e-06, 0.0984, 0.1007)
(0.14, -0.0, 2.1e-05, 0.0984, 0.1007)
(0.14, -0.0, 2.4e-05, 0.0984, 0.1007)
(0.14, -0.0, 2.9e-05, 0.0984, 0.1007)
(0.14, -0.0, 3e-05, 0.0984, 0.1007)
(0.14, -0.0, 3.6e-05, 0.0984, 0.1007)
(0.14, -0.0, 3.4e-05, 0.0984, 0.1007)
(0.14, -0.0, 3.3e-05, 0.0984, 0.1007)
(0.14, -0.0, 4.8e-05, 0.0984, 0.1007)
(0.14, -0.0, 5.3e-05, 0.0984, 0.1007)
(0.14, -0.0, 7.1e-05, 0.0984, 0.1007)
(0.14, -0.0, 8e-05, 0.0984, 0.1007)
(0.14, -0.0, 7.3e-05, 0.0984, 0.1007)
(0.14, -0.0, 8.1e-05, 0.0984, 0.1007)
(0.14, -0.0, 8.3e-05, 0.0984, 0.1007)
(0.14, -0.0, 7.9e-05, 0.0984, 0.1007)
(0.14, -0.0, 8.6e-05, 0.0984, 0.1007)
(0.14, -0.0, 9e-05, 0.0984, 0.1007)
(0.14, -0.0, 9e-05, 0.0984, 0.1007)
(0.14, -0.0, 9.4e-05, 0.0984, 0.1007)
(0.14, -0.0, 9.9e-05, 0.0984, 0.1007)
(0.14, -0.0, 0.000102, 0.0984, 0.1007)
(0.14, -0.0, 0.0001, 0.0984, 0.1007)
(0.14, -0.0, 0.000105, 0.0984, 0.1007)
(0.14, -0.0, 0.000114, 0.0984, 0.1007)
(0.14, -0.0, 0.000119, 0.0984, 0.1007)
(0.14, -0.0, 0.000123, 0.0984, 0.1007)
(0.14, -0.0, 0.000122, 0.0984, 0.1007)
(0.14, -0.0, 0.000122, 0.0984, 0.1007)
(0.14, -0.0, 0.000123, 0.0984, 0.1007)
(0.14, -0.0, 0.000127, 0.0984, 0.1007)
(0.14, -0.0, 0.00013, 0.0984, 0.1007)
(0.14, -0.0, 0.000133, 0.0984, 0.1007)
(0.14, -0.0, 0.000131, 0.0984, 0.1007)
(0.14, -0.0, 0.000133, 0.0984, 0.1007)
(0.14, -0.0, 0.00013, 0.0984, 0.1007)
(0.14, -0.0, 0.000145, 0.0984, 0.1007)
(0.14, -0.0, 0.000149, 0.0984, 0.1007)
(0.14, -0.0, 0.000151, 0.0984, 0.1007)
(0.14, -0.0, 0.00016, 0.0984, 0.1007)
(0.14, -0.0, 0.000159, 0.0984, 0.1007)
(0.14, -0.0, 0.000164, 0.0984, 0.1007)
(0.14, -0.0, 0.000168, 0.0984, 0.1007)
(0.14, -0.0, 0.000175, 0.0984, 0.1007)
(0.14, -0.0, 0.00018, 0.0984, 0.1007)
(0.14, -0.0, 0.00018, 0.0984, 0.1007)
(0.14, -0.0, 0.000177, 0.0984, 0.1007)
(0.14, -0.0, 0.000188, 0.0984, 0.1007)
(0.14, -0.0, 0.000192, 0.0984, 0.1007)
(0.14, -0.0, 0.000197, 0.0984, 0.1007)
(0.14, -0.0, 0.000199, 0.0984, 0.1007)
(0.14, -0.0, 0.000197, 0.0984, 0.1007)
(0.14, -0.0, 0.000196, 0.0984, 0.1007)
(0.14, -0.0, 0.000201, 0.0984, 0.1007)
(0.14, -0.0, 0.000205, 0.0984, 0.1007)
