(0.0, 0.0, 0.000287, 0.0, 0.0)
(0.0, 0.0, 0.000296, 0.0, 0.0)
(0.0, 0.0, 0.000295, 0.0, 0.0)
(0.0, 0.0, 0.000295, 0.0, 0.0)
(0.0, 0.0, 0.000301, 0.0, 0.0)
(0.0, 0.0, 0.000306, 0.0, 0.0)
(0.0, 0.0, 0.000305, 0.0, 0.0)
(0.0, 0.0, 0.000304, 0.0, 0.0)
(0.0, 0.0, 0.000304, 0.0, 0.0)
(0.0, 0.0, 0.000306, 0.0, 0.0)
(0.0, 0.0, 0.000307, 0.0, 0.0)
(0.0, 0.0, 0.00032, 0.0, 0.0)
(0.0, 0.0, 0.000328, 0.0, 0.0)
(0.0, 0.0, 0.000336, 0.0, 0.0)
(0.0, 0.0, 0.00034, 0.0, 0.0)
(0.0, 0.0, 0.000345, 0.0, 0.0)
(0.0, 0.0, 0.000343, 0.0, 0.0)
(0.0, 0.0, 0.000348, 0.0, 0.0)
(0.0, 0.0, 0.000349, 0.0, 0.0)
(0.0, 0.0, 0.000354, 0.0, 0.0)
(0.0, 0.0, 0.00036, 0.0, 0.0)
(0.0, 0.0, 0.000363, 0.0, 0.0)
(0.0, 0.0, 0.000371, 0.0, 0.0)
(0.0, 0.0, 0.000374, 0.0, 0.0)
(0.0, 0.0, 0.000388, 0.0, 0.0)
(0.0, 0.0, 0.000393, 0.0, 0.0)
(0.0, 0.0, 0.000394, 0.0, 0.0)
(0.0, 0.0, 0.000401, 0.0, 0.0)
(0.0, 0.0, 0.0004, 0.0, 0.0)
(0.0, 0.0, 0.000398, 0.0, 0.0)
(0.0, 0.0, 0.000406, 0.0, 0.0)
(0.0, 0.0, 0.000409, 0.0, 0.0)
(0.0, 0.0, 0.00042, 0.0, 0.0)
(0.0, 0.0, 0.000422, 0.0, 0.0)
(0.0, 0.0, 0.000433, 0.0, 0.0)
(0.0, 0.0, 0.000442, 0.0, 0.0)
(0.0, 0.0, 0.000449, 0.0, 0.0)
(0.0, 0.0, 0.000442, 0.0, 0.0)
(0.0, 0.0, 0.000444, 0.0, 0.0)
(0.0, 0.0, 0.000447, 0.0, 0.0)
(0.0, 0.0, 0.000449, 0.0, 0.0)
(0.0, 0.0, 0.000448, 0.0, 0.0)
(0.0, 0.0, 0.00045, 0.0, 0.0)
(0.0, 0.0, 0.000456, 0.0, 0.0)
(0.0, 0.0, 0.000467, 0.0, 0.0)
(0.0, 0.0, 0.000471, 0.0, 0.0)
(0.0, 0.0, 0.00047, 0.0, 0.0)
(0.0, 0.0, 0.000476, 0.0, 0.0)
(0.0, 0.0, 0.000488, 0.0, 0.0)
(0.0, 0.0, 0.000491, 0.0, 0.0)
(0.0, 0.0, 0.000496, 0.0, 0.0)
(0.0, 0.0, 0.000498, 0.0, 0.0)
(0.0, 0.0, 0.000506, 0.0, 0.0)
(0.0, 0.0, 0.000511, 0.0, 0.0)
(0.0, 0.0, 0.000513, 0.0, 0.0)
(0.0, 0.0, 0.000523, 0.0, 0.0)
(0.0, 0.0, 0.000522, 0.0, 0.0)
(0.0, 0.0, 0.000529, 0.0, 0.0)
(0.0, 0.0, 0.000532, 0.0, 0.0)
(0.0, 0.0, 0.000526, 0.0, 0.0)
(0.0, 0.0, 0.00053, 0.0, 0.0)
(0.0, 0.0, 0.000535, 0.0, 0.0)
(0.0, 0.0, 0.000543, 0.0, 0.0)
(0.0, 0.0, 0.000548, 0.0, 0.0)
(0.0, 0.0, 0.000543, 0.0, 0.0)
(0.0, 0.0, 0.000551, 0.0, 0.0)
(0.0, 0.0, 0.00055, 0.0, 0.0)
(0.0, 0.0, 0.000556, 0.0, 0.0)
(0.0, 0.0, -0.0, 0.0, 0.0)
(0.0, 0.0, 9e-06, 0.0, 0.0)
(0.0, 0.0, 1.2e-05, 0.0, 0.0)
(0.0, 0.0, 2e-05, 0.0, 0.0)
(0.0, 0.0, 2.9e-05, 0.0, 0.0)
(0.0, 0.0, 2.7e-05, 0.0, 0.0)
(0.0, 0.0, 3.3e-05, 0.0, 0.0)
(0.0, 0.0, 4e-05, 0.0, 0.0)
(0.0, 0.0, 4.1e-05, 0.0, 0.0)
(0.0, 0.0, 5.2e-05, 0.0, 0.0)
(0.0, 0.0, 5.7e-05, 0.0, 0.0)
(0.0, 0.0, 5.5e-05, 0.0, 0.0)
(0.0, 0.0, 6e-05, 0.0, 0.0)
(0.0, 0.0, 6.7e-05, 0.0, 0.0)
(-753.16, 500.08, -0.009443, 0.0, -0.4059)
(-834.79, 499.95, -0.021144, -49.3031, -27.2992)
(-913.02, 496.49, -0.01207, -87.6827, -109.1967)
(-1012.39, 494.16, -0.00276, -133.935, -163.1862)
(-1264.45, 481.67, 0.007557, -287.3551, -340.986)
(-1420.01, 472.79, 0.009577, -445.3021, -427.3488)
(-1588.48, 463.63, 0.011618, -534.6577, -623.1113)
(-1774.24, 457.72, 0.010855, -631.9845, -729.6694)
(-2393.29, 458.44, -0.030583, -1078.4675, -1201.9756)
(-2610.11, 467.79, -0.034183, -1200.8886, -1325.3801)
(-2828.8, 484.38, -0.022419, -1326.2621, -1446.6534)
(-3033.01, 500.46, -0.004431, -1513.9286, -1616.8419)
(-3221.19, 513.87, 0.007541, -1633.4959, -1722.4867)
(-3392.54, 520.46, 0.007736, -1843.7965, -1818.6934)
(-3539.45, 519.65, 0.002357, -1929.7079, -1994.6666)
(-3668.68, 523.06, -0.010833, -2004.7941, -2069.7647)
(-3781.19, 537.54, -0.0239, -2076.8297, -2133.3951)
(-3878.22, 563.68, -0.032906, -2214.898, -2185.8623)
(-3958.05, 598.69, -0.034667, -2279.4545, -2256.3936)
(-4031.29, 676.02, -0.05332, -2412.5038, -2269.485)
(-4004.91, 682.77, -0.093269, -2411.6182, -2253.1461)
(-3959.1, 687.69, -0.089653, -2382.0954, -2231.4285)
(-3897.47, 697.85, -0.050184, -2356.6074, -2156.9393)
(-3829.13, 720.33, -0.007391, -2331.3162, -2107.6182)
(-3699.15, 825.61, 0.008721, -2294.2159, -1914.7987)
(-3608.2, 1003.41, -0.005942, -2329.9384, -1761.558)
(-3593.52, 1099.05, -0.004465, -2414.472, -1695.8979)
(-3594.83, 1204.11, -0.006851, -2441.7314, -1608.5202)
(-3603.34, 1323.01, -0.027251, -2578.6187, -1550.8773)
(-3614.74, 1466.96, -0.051509, -2666.0062, -1421.1809)
(-3621.64, 1806.51, -0.119833, -2870.7959, -1259.6185)
(-3611.03, 1988.93, -0.184137, -3092.3153, -1168.3844)
(-3537.12, 2329.71, -0.323182, -3299.6636, -897.6253)
(-3475.38, 2499.56, -0.317997, -3401.0252, -800.6067)
(-3402.34, 2673.84, -0.302322, -3598.8279, -692.1204)
(-3322.84, 2855.55, -0.333115, -3648.623, -517.8725)
(-3233.38, 3034.94, -0.4026, -3851.1493, -398.2229)
(-3134.27, 3215.2, -0.486647, -3958.8091, -158.112)
(-3020.72, 3392.3, -0.547689, -4069.3227, -36.8387)
(-2903.02, 3569.19, -0.576365, -4185.1505, 84.5361)
(-2632.09, 3901.74, -0.668011, -4528.9925, 461.0415)
(-2336.56, 4179.37, -0.810221, -4744.0168, 703.2836)
(-2181.34, 4308.06, -0.818826, -4956.7777, 819.0768)
(-2019.23, 4445.92, -0.775951, -5122.6958, 1001.0374)
(-1744.33, 4750.02, -0.63426, -5349.9229, 1357.7534)
(-1640.23, 4917.37, -0.561235, -5463.5856, 1464.5145)
(-1551.08, 5088.68, -0.513327, -5693.8634, 1567.6222)
(-1388.64, 5469.61, -0.512567, -5945.2007, 1869.7398)
(-1306.4, 5674.38, -0.488058, -6082.1864, 1971.2238)
(-1230.4, 5883.82, -0.425073, -6359.1102, 2079.7101)
(-1086.78, 6501.38, -0.251654, -6815.4341, 2559.4246)
(-1052.32, 6689.31, -0.253927, -6934.2141, 2657.7625)
(-1022.2, 6869.36, -0.223935, -7047.7784, 2751.5337)
(-995.38, 7033.72, -0.160456, -7253.5523, 2842.9707)
(-979.11, 7326.38, -0.042393, -7430.689, 3086.938)
(-999.51, 7563.19, -0.001277, -7657.5224, 3213.6915)
(-1008.15, 7661.56, 0.001383, -7720.0123, 3266.5646)
(-1023.94, 7752.51, 0.042957, -7808.2854, 3339.2271)
(-1047.4, 7837.83, 0.151576, -7867.331, 3419.0949)
(-1079.1, 7919.85, 0.362603, -7924.1132, 3460.1959)
(-1124.29, 8002.69, 0.647971, -7979.124, 3506.8785)
(-1174.78, 8082.14, 0.925451, -8073.3017, 3561.7813)
(-1224.51, 8160.94, 1.159897, -8100.4626, 3694.2178)
(-1265.73, 8243.3, 1.348603, -8113.1574, 3767.6922)
(-1296.54, 8324.75, 1.52853, -8085.5044, 3839.2384)
(-1316.08, 8411.97, 1.68114, -8048.4041, 3960.8161)
(-1327.74, 8505.42, 1.780799, -7968.791, 3960.8161)
(-1329.34, 8608.79, 1.832517, -7902.66, 4082.0894)
(-1322.99, 8718.27, 1.846133, -7827.2784, 4121.9726)
(-1311.32, 8839.72, 1.828829, -7744.5162, 4162.9721)
(-1291.49, 8973.57, 1.779383, -7555.5704, 4205.0879)
(-1268.54, 9113.16, 1.716825, -7454.7009, 4299.6709)
(-1211.34, 9423.73, 1.57889, -7242.2352, 4423.8873)
(-1178.17, 9593.41, 1.514206, -7020.7159, 4498.8839)
(-1113.27, 9962.67, 1.423915, -6743.2017, 4679.8297)
(-1086.19, 10343.64, 1.455613, -6540.6753, 5068.2087)
(-1100.06, 10523.04, 1.505045, -6450.5324, 5185.8286)
(-1129.31, 10701.94, 1.564274, -6291.011, 5305.1737)
(-1175.33, 10866.64, 1.625173, -6219.9594, 5543.9654)
(-1236.33, 11024.89, 1.688388, -6153.8284, 5663.8179)
(-1311.12, 11179.58, 1.760678, -6090.6496, 5783.6704)
(-1482.16, 11485.25, 1.894808, -5890.1899, 6144.7502)
(-2217.25, 12558.54, 2.242418, -5121.1213, 7142.8446)
